,league_id,date,saison,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
6895,4769,2013-08-24 00:00:00,2013/2014,10249,9874,2,1
6896,4769,2013-08-25 00:00:00,2013/2014,9830,9847,1,2
6897,4769,2013-08-24 00:00:00,2013/2014,9873,8592,0,1
6898,4769,2014-03-22 00:00:00,2013/2014,9873,8576,2,3
6899,4769,2014-03-22 00:00:00,2013/2014,9941,4087,1,1
6900,4769,2014-03-23 00:00:00,2013/2014,9853,9874,3,1
6901,4769,2014-03-22 00:00:00,2013/2014,9830,10249,2,1
6902,4769,2014-03-23 00:00:00,2013/2014,9829,8639,1,1
6903,4769,2014-03-22 00:00:00,2013/2014,8592,9851,0,1
6904,4769,2014-03-21 00:00:00,2013/2014,8689,9847,0,1
6905,4769,2014-03-23 00:00:00,2013/2014,9747,9748,0,1
6906,4769,2014-03-22 00:00:00,2013/2014,9827,9831,1,1
6907,4769,2014-03-22 00:00:00,2013/2014,7794,9837,2,0
6908,4769,2014-03-29 00:00:00,2013/2014,9874,8592,1,1
6909,4769,2014-03-30 00:00:00,2013/2014,9851,7794,3,0
6910,4769,2014-03-29 00:00:00,2013/2014,9837,8689,1,1
6911,4769,2014-03-28 00:00:00,2013/2014,9831,9847,0,1
6912,4769,2014-03-29 00:00:00,2013/2014,9830,9827,0,0
6913,4769,2014-03-29 00:00:00,2013/2014,10249,9873,0,0
6914,4769,2014-03-30 00:00:00,2013/2014,9748,9853,1,2
6915,4769,2014-03-30 00:00:00,2013/2014,8639,9747,1,0
6916,4769,2014-03-29 00:00:00,2013/2014,4087,9829,1,0
6917,4769,2014-03-29 00:00:00,2013/2014,8576,9941,2,2
6918,4769,2014-04-06 00:00:00,2013/2014,9873,9748,1,2
6919,4769,2014-04-05 00:00:00,2013/2014,9941,8639,1,2
6920,4769,2014-04-06 00:00:00,2013/2014,9853,9831,1,1
6921,4769,2014-04-05 00:00:00,2013/2014,9847,9837,3,0
6922,4769,2014-04-06 00:00:00,2013/2014,9829,9830,3,1
6923,4769,2014-04-04 00:00:00,2013/2014,8592,8576,3,1
6924,4769,2014-04-05 00:00:00,2013/2014,8689,4087,1,1
6925,4769,2014-04-05 00:00:00,2013/2014,9747,10249,1,2
6926,4769,2014-04-05 00:00:00,2013/2014,9827,9851,2,2
6927,4769,2014-04-05 00:00:00,2013/2014,7794,9874,2,2
6928,4769,2014-04-12 00:00:00,2013/2014,9874,9941,2,0
6929,4769,2014-04-12 00:00:00,2013/2014,9851,9829,0,1
6930,4769,2014-04-13 00:00:00,2013/2014,9837,9853,2,2
6931,4769,2014-04-12 00:00:00,2013/2014,9831,8689,1,2
6932,4769,2014-04-13 00:00:00,2013/2014,9830,9747,1,0
6933,4769,2014-04-11 00:00:00,2013/2014,10249,8592,2,3
6934,4769,2014-04-13 00:00:00,2013/2014,9748,9847,1,0
6935,4769,2014-04-12 00:00:00,2013/2014,8639,9873,1,0
6936,4769,2014-04-12 00:00:00,2013/2014,4087,7794,2,1
6937,4769,2014-04-12 00:00:00,2013/2014,8576,9827,1,1
6938,4769,2014-04-20 00:00:00,2013/2014,9873,9830,2,6
6939,4769,2014-04-23 00:00:00,2013/2014,9941,9748,0,0
6940,4769,2014-04-18 00:00:00,2013/2014,9853,9851,0,0
6941,4769,2014-04-20 00:00:00,2013/2014,9837,9874,0,1
6942,4769,2014-04-23 00:00:00,2013/2014,9847,4087,1,0
6943,4769,2014-04-20 00:00:00,2013/2014,9829,9831,1,0
6944,4769,2014-04-20 00:00:00,2013/2014,8592,8639,0,0
6945,4769,2014-04-20 00:00:00,2013/2014,8689,10249,4,4
6946,4769,2014-04-20 00:00:00,2013/2014,9827,9747,5,1
6947,4769,2014-04-20 00:00:00,2013/2014,7794,8576,2,1
6948,4769,2014-04-27 00:00:00,2013/2014,9874,9847,1,1
6949,4769,2014-04-26 00:00:00,2013/2014,9851,8689,1,1
6950,4769,2014-04-26 00:00:00,2013/2014,9831,9837,1,0
6951,4769,2014-04-25 00:00:00,2013/2014,9830,8592,1,1
6952,4769,2014-04-26 00:00:00,2013/2014,10249,9941,2,1
6953,4769,2014-04-27 00:00:00,2013/2014,9748,7794,4,1
6954,4769,2014-04-27 00:00:00,2013/2014,8639,9827,2,1
6955,4769,2014-04-26 00:00:00,2013/2014,9747,9873,1,0
6956,4769,2014-04-26 00:00:00,2013/2014,4087,9853,1,2
6957,4769,2014-04-26 00:00:00,2013/2014,8576,9829,1,4
6958,4769,2014-05-04 00:00:00,2013/2014,9873,9827,0,1
6959,4769,2014-05-04 00:00:00,2013/2014,9941,9830,1,1
6960,4769,2014-05-04 00:00:00,2013/2014,9874,9831,2,0
6961,4769,2014-05-04 00:00:00,2013/2014,9853,10249,2,0
6962,4769,2014-05-04 00:00:00,2013/2014,9837,4087,1,0
6963,4769,2014-05-07 00:00:00,2013/2014,9847,9851,1,2
6964,4769,2014-05-07 00:00:00,2013/2014,9829,9747,1,1
6965,4769,2014-05-04 00:00:00,2013/2014,8592,9748,4,2
6966,4769,2014-05-04 00:00:00,2013/2014,8689,8576,1,0
6967,4769,2014-05-02 00:00:00,2013/2014,7794,8639,1,1
6968,4769,2014-05-10 00:00:00,2013/2014,9873,9829,1,2
6969,4769,2014-05-10 00:00:00,2013/2014,9851,9874,1,2
6970,4769,2014-05-10 00:00:00,2013/2014,9830,9853,1,3
6971,4769,2014-05-10 00:00:00,2013/2014,10249,7794,0,2
6972,4769,2014-05-10 00:00:00,2013/2014,9748,8689,0,1
6973,4769,2014-05-10 00:00:00,2013/2014,8639,9847,1,3
6974,4769,2014-05-10 00:00:00,2013/2014,9747,9941,2,0
6975,4769,2014-05-10 00:00:00,2013/2014,4087,9831,2,0
6976,4769,2014-05-10 00:00:00,2013/2014,9827,8592,1,1
6977,4769,2014-05-10 00:00:00,2013/2014,8576,9837,2,1
6978,4769,2014-05-17 00:00:00,2013/2014,9941,9873,3,1
6979,4769,2014-05-17 00:00:00,2013/2014,9874,4087,0,3
6980,4769,2014-05-17 00:00:00,2013/2014,9853,8576,3,1
6981,4769,2014-05-17 00:00:00,2013/2014,9837,9851,1,3
6982,4769,2014-05-17 00:00:00,2013/2014,9847,10249,4,0
6983,4769,2014-05-17 00:00:00,2013/2014,9831,9748,0,1
6984,4769,2014-05-17 00:00:00,2013/2014,9829,9827,1,1
6985,4769,2014-05-17 00:00:00,2013/2014,8592,9747,1,0
6986,4769,2014-05-17 00:00:00,2013/2014,8689,8639,1,4
6987,4769,2014-05-17 00:00:00,2013/2014,7794,9830,0,0
6988,4769,2013-08-31 00:00:00,2013/2014,7794,9941,2,1
6989,4769,2013-08-31 00:00:00,2013/2014,4087,9748,2,1
6990,4769,2013-08-31 00:00:00,2013/2014,8689,9873,1,0
6991,4769,2013-09-01 00:00:00,2013/2014,8592,9829,1,2
6992,4769,2013-09-01 00:00:00,2013/2014,9831,10249,2,2
6993,4769,2013-08-31 00:00:00,2013/2014,9847,9747,2,0
6994,4769,2013-08-31 00:00:00,2013/2014,9837,9830,0,0
6995,4769,2013-08-31 00:00:00,2013/2014,9851,8639,0,0
6996,4769,2013-09-01 00:00:00,2013/2014,9853,9827,2,1
6997,4769,2013-08-31 00:00:00,2013/2014,9874,8576,0,0
6998,4769,2013-09-14 00:00:00,2013/2014,8576,4087,2,3
6999,4769,2013-09-13 00:00:00,2013/2014,9827,9847,0,2
7000,4769,2013-09-14 00:00:00,2013/2014,9747,7794,1,1
7001,4769,2013-09-15 00:00:00,2013/2014,8639,9831,0,2
7002,4769,2013-09-15 00:00:00,2013/2014,9748,9851,0,0
7003,4769,2013-09-15 00:00:00,2013/2014,9829,8689,1,0
7004,4769,2013-09-14 00:00:00,2013/2014,10249,9837,0,0
7005,4769,2013-09-14 00:00:00,2013/2014,9830,9874,1,0
7006,4769,2013-09-14 00:00:00,2013/2014,9941,8592,1,1
7007,4769,2013-09-14 00:00:00,2013/2014,9873,9853,1,3
7008,4769,2013-09-21 00:00:00,2013/2014,7794,8592,0,0
7009,4769,2013-09-21 00:00:00,2013/2014,4087,10249,2,2
7010,4769,2013-09-22 00:00:00,2013/2014,8689,9827,3,3
7011,4769,2013-09-22 00:00:00,2013/2014,9748,9830,3,1
7012,4769,2013-09-22 00:00:00,2013/2014,9831,9873,4,0
7013,4769,2013-09-22 00:00:00,2013/2014,9847,9829,1,1
7014,4769,2013-09-21 00:00:00,2013/2014,9837,9747,1,1
7015,4769,2013-09-21 00:00:00,2013/2014,9851,8576,2,0
7016,4769,2013-09-20 00:00:00,2013/2014,9853,9941,1,2
7017,4769,2013-09-21 00:00:00,2013/2014,9874,8639,0,2
7018,4769,2013-09-25 00:00:00,2013/2014,8576,9748,2,1
7019,4769,2013-09-25 00:00:00,2013/2014,9827,9837,0,0
7020,4769,2013-09-25 00:00:00,2013/2014,9747,9874,5,1
7021,4769,2013-09-24 00:00:00,2013/2014,8639,4087,3,0
7022,4769,2013-09-24 00:00:00,2013/2014,8592,9853,2,1
7023,4769,2013-09-25 00:00:00,2013/2014,9829,7794,3,0
7024,4769,2013-09-26 00:00:00,2013/2014,10249,9851,0,0
7025,4769,2013-09-25 00:00:00,2013/2014,9830,9831,2,0
7026,4769,2013-09-25 00:00:00,2013/2014,9941,8689,1,0
7027,4769,2013-09-25 00:00:00,2013/2014,9873,9847,0,1
7028,4769,2013-09-29 00:00:00,2013/2014,8576,10249,1,1
7029,4769,2013-09-28 00:00:00,2013/2014,4087,9827,1,1
7030,4769,2013-09-28 00:00:00,2013/2014,8689,8592,0,2
7031,4769,2013-09-28 00:00:00,2013/2014,9748,8639,0,0
7032,4769,2013-09-28 00:00:00,2013/2014,9831,9747,1,0
7033,4769,2013-09-28 00:00:00,2013/2014,9847,9941,2,0
7034,4769,2013-09-29 00:00:00,2013/2014,9837,9829,1,1
7035,4769,2013-09-29 00:00:00,2013/2014,9851,9830,1,3
7036,4769,2013-09-28 00:00:00,2013/2014,9853,7794,2,2
7037,4769,2013-09-28 00:00:00,2013/2014,9874,9873,2,0
7038,4769,2013-10-04 00:00:00,2013/2014,7794,8689,4,1
7039,4769,2013-10-06 00:00:00,2013/2014,9827,9874,4,1
7040,4769,2013-10-05 00:00:00,2013/2014,9747,9851,2,0
7041,4769,2013-10-05 00:00:00,2013/2014,8639,8576,3,0
7042,4769,2013-10-06 00:00:00,2013/2014,8592,9847,1,2
7043,4769,2013-10-05 00:00:00,2013/2014,9829,9853,2,1
7044,4769,2013-10-06 00:00:00,2013/2014,10249,9748,5,1
7045,4769,2013-10-05 00:00:00,2013/2014,9830,4087,3,0
7046,4769,2013-10-05 00:00:00,2013/2014,9941,9831,1,0
7047,4769,2013-10-05 00:00:00,2013/2014,9873,9837,1,1
7048,4769,2014-08-08 00:00:00,2014/2015,9837,9847,2,2
7049,4769,2014-08-09 00:00:00,2014/2015,7794,8592,3,3
7050,4769,2014-08-09 00:00:00,2014/2015,4087,7819,0,3
7051,4769,2014-08-09 00:00:00,2014/2015,9747,9853,0,2
7052,4769,2014-08-09 00:00:00,2014/2015,8639,8550,0,0
7053,4769,2014-08-10 00:00:00,2014/2015,9748,9851,2,0
7054,4769,2014-08-10 00:00:00,2014/2015,9829,8689,1,2
7055,4769,2014-08-09 00:00:00,2014/2015,10249,9827,0,1
7056,4769,2014-08-09 00:00:00,2014/2015,9830,8588,1,0
7057,4769,2014-08-09 00:00:00,2014/2015,9831,9941,3,2
7058,4769,2014-10-19 00:00:00,2014/2015,9827,7819,1,1
7059,4769,2014-10-17 00:00:00,2014/2015,8588,9847,1,3
7060,4769,2014-10-18 00:00:00,2014/2015,8639,9747,1,2
7061,4769,2014-10-18 00:00:00,2014/2015,8689,9853,0,1
7062,4769,2014-10-19 00:00:00,2014/2015,8592,9941,2,0
7063,4769,2014-10-18 00:00:00,2014/2015,8550,9851,0,0
7064,4769,2014-10-18 00:00:00,2014/2015,9829,4087,2,0
7065,4769,2014-10-18 00:00:00,2014/2015,9830,9837,1,1
7066,4769,2014-10-18 00:00:00,2014/2015,9831,7794,0,1
7067,4769,2014-10-19 00:00:00,2014/2015,9748,10249,5,1
7068,4769,2014-10-26 00:00:00,2014/2015,9748,8592,1,0
7069,4769,2014-10-25 00:00:00,2014/2015,7794,9829,1,3
7070,4769,2014-10-25 00:00:00,2014/2015,7819,8689,2,1
7071,4769,2014-10-25 00:00:00,2014/2015,4087,9830,0,2
7072,4769,2014-10-26 00:00:00,2014/2015,9747,9831,2,7
7073,4769,2014-10-25 00:00:00,2014/2015,9847,9827,3,0
7074,4769,2014-10-25 00:00:00,2014/2015,9837,10249,1,0
7075,4769,2014-10-26 00:00:00,2014/2015,9851,8639,2,0
7076,4769,2014-10-26 00:00:00,2014/2015,9853,8550,1,0
7077,4769,2014-10-24 00:00:00,2014/2015,9941,8588,0,2
7078,4769,2014-11-02 00:00:00,2014/2015,9827,9941,2,1
7079,4769,2014-11-01 00:00:00,2014/2015,9747,7794,1,0
7080,4769,2014-11-01 00:00:00,2014/2015,8639,9853,1,1
7081,4769,2014-11-01 00:00:00,2014/2015,8689,9847,1,2
7082,4769,2014-11-02 00:00:00,2014/2015,8592,8588,2,1
7083,4769,2014-11-01 00:00:00,2014/2015,8550,7819,3,2
7084,4769,2014-10-31 00:00:00,2014/2015,9829,9837,1,1
7085,4769,2014-11-01 00:00:00,2014/2015,10249,4087,2,0
7086,4769,2014-11-02 00:00:00,2014/2015,9830,9851,1,1
7087,4769,2014-11-01 00:00:00,2014/2015,9831,9748,1,3
7088,4769,2014-11-08 00:00:00,2014/2015,7794,10249,2,0
7089,4769,2014-11-08 00:00:00,2014/2015,7819,9830,1,2
7090,4769,2014-11-08 00:00:00,2014/2015,4087,9831,1,0
7091,4769,2014-11-08 00:00:00,2014/2015,8588,9827,1,2
7092,4769,2014-11-09 00:00:00,2014/2015,9748,9747,3,1
7093,4769,2014-11-09 00:00:00,2014/2015,9837,8639,2,0
7094,4769,2014-11-07 00:00:00,2014/2015,9851,8689,1,0
7095,4769,2014-11-09 00:00:00,2014/2015,9853,9829,1,1
7096,4769,2014-11-08 00:00:00,2014/2015,9941,8550,3,0
7097,4769,2014-11-09 00:00:00,2014/2015,9847,8592,2,0
7098,4769,2014-11-22 00:00:00,2014/2015,7794,9748,0,0
7099,4769,2014-11-22 00:00:00,2014/2015,9747,9851,0,1
7100,4769,2015-01-07 00:00:00,2014/2015,8639,4087,1,0
7101,4769,2014-11-22 00:00:00,2014/2015,8689,8588,1,0
7102,4769,2014-11-23 00:00:00,2014/2015,8592,9827,3,1
7103,4769,2014-11-21 00:00:00,2014/2015,8550,9847,2,3
7104,4769,2014-11-22 00:00:00,2014/2015,9829,7819,2,2
7105,4769,2014-11-23 00:00:00,2014/2015,10249,9941,2,0
7106,4769,2014-11-23 00:00:00,2014/2015,9830,9853,0,0
7107,4769,2014-11-22 00:00:00,2014/2015,9831,9837,0,0
7108,4769,2014-11-30 00:00:00,2014/2015,9827,8639,1,0
7109,4769,2014-11-29 00:00:00,2014/2015,7819,10249,1,1
7110,4769,2014-11-30 00:00:00,2014/2015,4087,9747,2,0
7111,4769,2014-11-29 00:00:00,2014/2015,8588,8550,2,0
7112,4769,2014-11-28 00:00:00,2014/2015,8592,9830,2,0
7113,4769,2014-11-29 00:00:00,2014/2015,9847,9831,1,0
7114,4769,2014-11-29 00:00:00,2014/2015,9837,7794,2,1
7115,4769,2014-11-29 00:00:00,2014/2015,9851,9829,2,0
7116,4769,2014-11-29 00:00:00,2014/2015,9941,8689,2,3
7117,4769,2014-11-30 00:00:00,2014/2015,9853,9748,3,0
7118,4769,2014-12-03 00:00:00,2014/2015,7794,4087,1,2
7119,4769,2014-12-03 00:00:00,2014/2015,9747,7819,5,1
7120,4769,2014-12-03 00:00:00,2014/2015,8639,9847,1,1
7121,4769,2014-12-02 00:00:00,2014/2015,8689,8592,1,1
7122,4769,2014-12-04 00:00:00,2014/2015,9748,9837,2,1
7123,4769,2014-12-03 00:00:00,2014/2015,8550,9827,0,0
7124,4769,2014-12-02 00:00:00,2014/2015,9829,8588,2,0
7125,4769,2014-12-03 00:00:00,2014/2015,10249,9853,0,2
7126,4769,2014-12-02 00:00:00,2014/2015,9830,9941,1,2
7127,4769,2014-12-03 00:00:00,2014/2015,9831,9851,1,2
7128,4769,2014-12-06 00:00:00,2014/2015,9827,8689,3,2
7129,4769,2014-12-06 00:00:00,2014/2015,7819,9831,2,3
7130,4769,2014-12-07 00:00:00,2014/2015,4087,9748,2,3
7131,4769,2014-12-07 00:00:00,2014/2015,8588,8639,1,1
7132,4769,2014-12-07 00:00:00,2014/2015,8592,8550,3,1
7133,4769,2014-12-06 00:00:00,2014/2015,9847,9830,2,1
7134,4769,2014-12-07 00:00:00,2014/2015,9837,9747,2,3
7135,4769,2014-12-06 00:00:00,2014/2015,9851,10249,0,4
7136,4769,2014-12-06 00:00:00,2014/2015,9853,7794,1,0
7137,4769,2014-12-05 00:00:00,2014/2015,9941,9829,0,2
7138,4769,2014-12-13 00:00:00,2014/2015,7794,9851,2,0
7139,4769,2014-12-14 00:00:00,2014/2015,9747,9847,1,0
7140,4769,2014-12-14 00:00:00,2014/2015,8639,9941,3,0
7141,4769,2014-12-13 00:00:00,2014/2015,8689,8550,3,1
7142,4769,2014-12-12 00:00:00,2014/2015,9748,7819,3,0
7143,4769,2014-12-13 00:00:00,2014/2015,10249,8588,3,3
7144,4769,2014-12-13 00:00:00,2014/2015,9830,9827,2,1
7145,4769,2014-12-14 00:00:00,2014/2015,9831,9853,0,0
7146,4769,2014-12-13 00:00:00,2014/2015,9837,4087,3,2
7147,4769,2014-12-14 00:00:00,2014/2015,9829,8592,1,0
7148,4769,2014-12-21 00:00:00,2014/2015,9827,9748,0,5
7149,4769,2014-12-20 00:00:00,2014/2015,7819,7794,1,1
7150,4769,2014-12-19 00:00:00,2014/2015,8588,9831,2,0
7151,4769,2014-12-20 00:00:00,2014/2015,8689,9830,1,2
7152,4769,2014-12-21 00:00:00,2014/2015,8592,8639,2,1
7153,4769,2014-12-20 00:00:00,2014/2015,8550,9829,0,1
7154,4769,2014-12-20 00:00:00,2014/2015,9847,10249,0,0
7155,4769,2014-12-20 00:00:00,2014/2015,9851,9837,1,3
7156,4769,2014-12-21 00:00:00,2014/2015,9853,4087,3,0
7157,4769,2014-12-20 00:00:00,2014/2015,9941,9747,1,1
7158,4769,2014-08-17 00:00:00,2014/2015,9827,9829,4,1
7159,4769,2014-08-15 00:00:00,2014/2015,7819,8639,0,1
7160,4769,2014-08-16 00:00:00,2014/2015,8588,9747,0,1
7161,4769,2014-08-16 00:00:00,2014/2015,8689,9831,0,0
7162,4769,2014-08-17 00:00:00,2014/2015,8592,10249,0,2
7163,4769,2014-08-16 00:00:00,2014/2015,8550,9830,1,1
7164,4769,2014-08-16 00:00:00,2014/2015,9847,7794,2,0
7165,4769,2014-08-16 00:00:00,2014/2015,9851,4087,6,2
7166,4769,2014-08-17 00:00:00,2014/2015,9853,9837,3,1
7167,4769,2014-08-16 00:00:00,2014/2015,9941,9748,2,1
7168,4769,2015-01-10 00:00:00,2014/2015,7794,9847,4,2
7169,4769,2015-01-10 00:00:00,2014/2015,4087,9851,1,1
7170,4769,2015-01-10 00:00:00,2014/2015,9747,8588,2,0
7171,4769,2015-01-10 00:00:00,2014/2015,8639,7819,1,0
7172,4769,2015-01-11 00:00:00,2014/2015,9748,9941,3,0
7173,4769,2015-01-11 00:00:00,2014/2015,9829,9827,0,0
7174,4769,2015-01-09 00:00:00,2014/2015,10249,8592,2,1
7175,4769,2015-01-11 00:00:00,2014/2015,9830,8550,0,0
7176,4769,2015-01-10 00:00:00,2014/2015,9831,8689,3,1
7177,4769,2015-01-10 00:00:00,2014/2015,9837,9853,1,2
7178,4769,2015-01-16 00:00:00,2014/2015,9827,9831,1,2
7179,4769,2015-01-17 00:00:00,2014/2015,7819,9837,4,1
7180,4769,2015-01-17 00:00:00,2014/2015,8588,9748,0,2
7181,4769,2015-01-17 00:00:00,2014/2015,8689,8639,1,0
7182,4769,2015-01-18 00:00:00,2014/2015,8592,9747,2,1
7183,4769,2015-01-17 00:00:00,2014/2015,8550,10249,2,3
7184,4769,2015-01-17 00:00:00,2014/2015,9829,9830,1,0
7185,4769,2015-01-18 00:00:00,2014/2015,9847,4087,4,2
7186,4769,2015-01-18 00:00:00,2014/2015,9851,9853,0,0
7187,4769,2015-01-17 00:00:00,2014/2015,9941,7794,1,1
7188,4769,2015-01-24 00:00:00,2014/2015,7794,9827,0,0
7189,4769,2015-01-25 00:00:00,2014/2015,4087,9941,1,0
7190,4769,2015-01-24 00:00:00,2014/2015,9747,8689,3,2
7191,4769,2015-01-24 00:00:00,2014/2015,8639,9829,0,1
7192,4769,2015-01-25 00:00:00,2014/2015,9748,8550,2,0
7193,4769,2015-01-24 00:00:00,2014/2015,10249,9830,4,0
7194,4769,2015-01-23 00:00:00,2014/2015,9831,8592,2,1
7195,4769,2015-01-25 00:00:00,2014/2015,9837,8588,0,0
7196,4769,2015-01-25 00:00:00,2014/2015,9851,7819,1,4
7197,4769,2015-01-25 00:00:00,2014/2015,9853,9847,0,1
7198,4769,2015-02-01 00:00:00,2014/2015,9827,9747,1,1
7199,4769,2015-02-01 00:00:00,2014/2015,7819,9853,1,0
7200,4769,2015-01-31 00:00:00,2014/2015,8588,7794,1,1
7201,4769,2015-01-31 00:00:00,2014/2015,8689,10249,0,0
7202,4769,2015-01-31 00:00:00,2014/2015,8592,4087,1,0
7203,4769,2015-01-31 00:00:00,2014/2015,8550,9831,0,0
7204,4769,2015-02-01 00:00:00,2014/2015,9829,9748,0,0
7205,4769,2015-01-31 00:00:00,2014/2015,9830,8639,1,1
7206,4769,2015-01-30 00:00:00,2014/2015,9847,9851,1,0
7207,4769,2015-01-31 00:00:00,2014/2015,9941,9837,1,0
7208,4769,2015-02-07 00:00:00,2014/2015,7794,8550,2,0
7209,4769,2015-02-07 00:00:00,2014/2015,7819,9941,2,0
7210,4769,2015-02-07 00:00:00,2014/2015,4087,9827,0,1
7211,4769,2015-02-08 00:00:00,2014/2015,9747,9829,1,0
7212,4769,2015-02-08 00:00:00,2014/2015,9748,9847,1,1
7213,4769,2015-02-07 00:00:00,2014/2015,10249,8639,1,2
7214,4769,2015-02-08 00:00:00,2014/2015,9831,9830,0,0
7215,4769,2015-02-07 00:00:00,2014/2015,9837,8689,1,3
7216,4769,2015-02-07 00:00:00,2014/2015,9851,8592,1,1
7217,4769,2015-02-06 00:00:00,2014/2015,9853,8588,3,3
7218,4769,2015-02-15 00:00:00,2014/2015,9827,9853,1,0
7219,4769,2015-02-14 00:00:00,2014/2015,8588,4087,0,2
7220,4769,2015-02-14 00:00:00,2014/2015,8639,9831,0,0
7221,4769,2015-02-15 00:00:00,2014/2015,8689,9748,1,1
7222,4769,2015-02-13 00:00:00,2014/2015,8592,9837,2,2
7223,4769,2015-02-15 00:00:00,2014/2015,8550,9747,0,2
7224,4769,2015-04-07 00:00:00,2014/2015,9829,10249,0,0
7225,4769,2015-02-14 00:00:00,2014/2015,9830,7794,0,2
7226,4769,2015-02-14 00:00:00,2014/2015,9847,7819,2,2
7227,4769,2015-02-14 00:00:00,2014/2015,9941,9851,2,1
7228,4769,2015-02-21 00:00:00,2014/2015,7794,8639,2,1
7229,4769,2015-02-21 00:00:00,2014/2015,7819,8588,4,1
7230,4769,2015-03-04 00:00:00,2014/2015,4087,8689,1,0
7231,4769,2015-02-22 00:00:00,2014/2015,9747,10249,0,2
7232,4769,2015-02-22 00:00:00,2014/2015,9748,9830,1,0
7233,4769,2015-02-20 00:00:00,2014/2015,9831,9829,0,1
7234,4769,2015-02-21 00:00:00,2014/2015,9847,9941,3,1
7235,4769,2015-02-22 00:00:00,2014/2015,9837,8550,0,0
7236,4769,2015-02-21 00:00:00,2014/2015,9851,9827,1,1
7237,4769,2015-02-22 00:00:00,2014/2015,9853,8592,2,2
7238,4769,2015-02-28 00:00:00,2014/2015,9827,9837,1,1
7239,4769,2015-02-28 00:00:00,2014/2015,8588,9851,0,1
7240,4769,2015-02-28 00:00:00,2014/2015,8639,9748,2,1
7241,4769,2015-02-28 00:00:00,2014/2015,8689,7794,2,0
7242,4769,2015-02-27 00:00:00,2014/2015,8592,7819,2,3
7243,4769,2015-02-28 00:00:00,2014/2015,8550,4087,1,2
7244,4769,2015-03-01 00:00:00,2014/2015,9829,9847,0,0
7245,4769,2015-03-01 00:00:00,2014/2015,10249,9831,2,1
7246,4769,2015-03-01 00:00:00,2014/2015,9830,9747,1,0
7247,4769,2015-02-28 00:00:00,2014/2015,9941,9853,1,1
7248,4769,2015-03-08 00:00:00,2014/2015,10249,9748,1,5
7249,4769,2015-03-07 00:00:00,2014/2015,7794,9831,2,1
7250,4769,2015-03-07 00:00:00,2014/2015,7819,9827,1,2
7251,4769,2015-03-07 00:00:00,2014/2015,4087,9829,1,3
7252,4769,2015-03-08 00:00:00,2014/2015,9747,8639,0,1
7253,4769,2015-03-07 00:00:00,2014/2015,9847,8588,4,1
7254,4769,2015-03-07 00:00:00,2014/2015,9837,9830,3,1
7255,4769,2015-03-07 00:00:00,2014/2015,9851,8550,1,0
7256,4769,2015-03-08 00:00:00,2014/2015,9853,8689,2,0
7257,4769,2015-03-06 00:00:00,2014/2015,9941,8592,1,6
7258,4769,2015-03-15 00:00:00,2014/2015,9827,9847,3,2
7259,4769,2015-03-14 00:00:00,2014/2015,8588,9941,1,0
7260,4769,2015-03-15 00:00:00,2014/2015,8639,9851,3,0
7261,4769,2015-03-14 00:00:00,2014/2015,8689,7819,2,1
7262,4769,2015-03-15 00:00:00,2014/2015,8592,9748,0,0
7263,4769,2015-03-14 00:00:00,2014/2015,8550,9853,2,3
7264,4769,2015-03-13 00:00:00,2014/2015,9829,7794,3,0
7265,4769,2015-03-14 00:00:00,2014/2015,10249,9837,3,1
7266,4769,2015-03-14 00:00:00,2014/2015,9830,4087,2,1
7267,4769,2015-03-13 00:00:00,2014/2015,9831,9747,1,2
7268,4769,2014-08-23 00:00:00,2014/2015,7794,9941,1,0
7269,4769,2014-08-22 00:00:00,2014/2015,4087,9847,0,0
7270,4769,2014-08-23 00:00:00,2014/2015,9747,8592,0,1
7271,4769,2014-08-23 00:00:00,2014/2015,8639,8689,2,0
7272,4769,2014-08-24 00:00:00,2014/2015,9748,8588,0,1
7273,4769,2014-08-23 00:00:00,2014/2015,10249,8550,2,0
7274,4769,2014-08-24 00:00:00,2014/2015,9830,9829,0,1
7275,4769,2014-08-23 00:00:00,2014/2015,9831,9827,1,3
7276,4769,2014-08-23 00:00:00,2014/2015,9837,7819,0,2
7277,4769,2014-08-24 00:00:00,2014/2015,9853,9851,0,0
7278,4769,2015-03-21 00:00:00,2014/2015,7794,9747,0,0
7279,4769,2015-03-21 00:00:00,2014/2015,7819,8550,0,0
7280,4769,2015-03-21 00:00:00,2014/2015,4087,10249,1,0
7281,4769,2015-03-22 00:00:00,2014/2015,8588,8592,0,4
7282,4769,2015-03-21 00:00:00,2014/2015,9748,9831,1,2
7283,4769,2015-03-20 00:00:00,2014/2015,9847,8689,3,1
7284,4769,2015-03-22 00:00:00,2014/2015,9837,9829,1,3
7285,4769,2015-03-21 00:00:00,2014/2015,9851,9830,0,0
7286,4769,2015-03-22 00:00:00,2014/2015,9853,8639,2,0
7287,4769,2015-03-21 00:00:00,2014/2015,9941,9827,2,1
7288,4769,2015-04-05 00:00:00,2014/2015,9827,8588,2,1
7289,4769,2015-04-04 00:00:00,2014/2015,9747,9748,1,3
7290,4769,2015-04-04 00:00:00,2014/2015,8639,9837,3,1
7291,4769,2015-04-04 00:00:00,2014/2015,8689,9851,0,3
7292,4769,2015-04-05 00:00:00,2014/2015,8592,9847,2,3
